image,instrument,question_id,concept,question,ground_truth,prediction,axis_2a_content,axis_2b_hedge,axis_1_alignment,axis_1_misaligned_target,axis_3_correctness,axis_4_completeness,axis_5_termination,axis_6_repetition,axis_7_unsupported,core_category,needs_review,toka_q9_limitation
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test4.jpg,khutitaal,q8,instrument_type,What type of musical instrument is this?,This is a small paired metal cymbal percussion instrument.,"During performances, this instrument is played by striking both cymbal heads together or hitting one head against a hard surface.",yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test4.jpg,khutitaal,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This small flat percussion instrument is traditionally made from the hollowed horn or bone of a cattle or buffalo. It is played by striking two pieces of the instrument together or against a hard surface.,yes,no,misaligned,material,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,"This small, thumb-sized percussion instrument is traditionally played by women during Rongali Bihu. It is made by splitting a small piece of bamboo lengthwise and striking the two ends together.",yes,no,misaligned,traditional_player,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q3,material,What material is this instrument made of?,This instrument is made of bell metal.,This instrument is made of bell metal.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q4,parts,Name the major parts of this instrument.,The main parts of this instrument are two small cymbal discs and connecting cord.,The main parts of this instrument are two small metal discs and connecting cord.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q5,sound,What sound does this instrument produce?,"This instrument produces a bright, high-pitched ringing sound.","This instrument produces a sharp, dry clicking sound.",yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q7,playing_method,How is this instrument played?,This instrument is played by striking the two metal discs against each other.,This instrument is played by striking the two metal discs against each other.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q8,instrument_type,What type of musical instrument is this?,This is a small paired metal cymbal percussion instrument.,"This is a small paired metal cymbal percussion instrument. It consists of two small metal discs that are struck against each other to produce a sharp, dry sound.",yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/khutitaal/test/khutitaal_test5.jpg,khutitaal,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q2,origin,Where did this instrument originate?,It originated in the rural communities of Assam.,This instrument is played by blowing air through the blow hole and covering finger holes.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q3,material,What material is this instrument made of?,This instrument is made of clay or bamboo.,This instrument is made of clay or bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes.",During which festival is this instrument played?,yes,no,misaligned,festival,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q5,sound,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound.","This instrument produces a high-pitched, sharp whistling sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q7,playing_method,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.,This instrument is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q8,instrument_type,What type of musical instrument is this?,This is a small conical end-blown wind instrument.,This is a small conical end-blown wind instrument made from bamboo or wood. It is played by blowing air into the larger end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test1.jpg,xutuli,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,"This small, conical instrument is made from a single piece of stone or bamboo and is traditionally played by women. It is played by blowing air through the narrow end while clapping the two larger ends together.",yes,no,misaligned,material,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q2,origin,Where did this instrument originate?,It originated in the rural communities of Assam.,This instrument is played by blowing air into the blow end and covering the finger holes.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q3,material,What material is this instrument made of?,This instrument is made of clay or bamboo.,This instrument is made of clay or bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes.","The main parts of this instrument are hollow body, blow end, and finger holes.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q5,sound,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound.","This instrument produces a high-pitched, sharp whistling sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q7,playing_method,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.,This instrument is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q8,instrument_type,What type of musical instrument is this?,This is a small conical end-blown wind instrument.,This is a small conical end-blown wind instrument made from the horn of a buffalo or deer. The player blows air into the mouthpiece and blows it out through the blow hole at the opposite end.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test2.jpg,xutuli,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This small mouthpiece wind instrument is made of bamboo and a piece of cloth or leather. It is blown from the bottom end.,yes,no,misaligned,instrument_type,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q2,origin,Where did this instrument originate?,It originated in the rural communities of Assam.,This instrument is played by placing both mouthpieces against the cheeks and blowing air through them.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q3,material,What material is this instrument made of?,This instrument is made of clay or bamboo.,This instrument is made of clay or bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes.","The main parts of this instrument are hollow body, blow end, and finger holes.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q5,sound,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound.","This instrument produces a high-pitched, sharp whistling sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q7,playing_method,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.,This instrument is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q8,instrument_type,What type of musical instrument is this?,This is a small conical end-blown wind instrument.,This is a small conical end-blown wind instrument made from bamboo or wood. It is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is played during Rongali Bihu which is the spring festival of Assam.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q2,origin,Where did this instrument originate?,It originated in the rural communities of Assam.,This instrument is played by holding both ends and hitting it with the fingers or a stick.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q3,material,What material is this instrument made of?,This instrument is made of clay or bamboo.,This instrument is made of clay or bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes.","The main parts of this instrument are hollow body, blow end, and finger holes.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q5,sound,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound.","This instrument produces a high-pitched, sharp, whistling sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q7,playing_method,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.,This instrument is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q8,instrument_type,What type of musical instrument is this?,This is a small conical end-blown wind instrument.,This is a small conical end-blown wind instrument made from bamboo or wood. It is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This instrument is made from the horn of a male buffalo and is traditionally played by men. It is played by blowing air through the blow hole and covering the finger holes.,yes,no,misaligned,material,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q2,origin,Where did this instrument originate?,It originated in the rural communities of Assam.,This instrument is made from a single piece of hollowed-out bamboo.,yes,no,misaligned,material,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q3,material,What material is this instrument made of?,This instrument is made of clay or bamboo.,This instrument is made of clay or bamboo.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes.",During which festival is this instrument played?,yes,no,misaligned,festival,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q5,sound,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound.","This instrument produces a high-pitched, sharp whistling sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q6,traditional_player,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.,This instrument is traditionally played by women.,yes,no,aligned,,incorrect,not_applicable,intact,absent,present,Hallucination,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q7,playing_method,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.,This instrument is played by blowing air into the blow end and covering finger holes.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q8,instrument_type,What type of musical instrument is this?,This is a small conical end-blown wind instrument.,This is a small conical end-blown wind instrument made from the horn of a buffalo or deer. It is played by blowing air into one end and covering the other to change the pitch.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q9,description,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk",yes,no,aligned,,correct,partial,truncated,absent,none,Partial Answer,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q1,festival,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.,This small drum is played by both men and women during Rongali Bihu. It is played by striking the two heads of the drum against each other.,yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q2,origin,Where did this instrument originate?,It originated in the Brahmaputra valley of Assam.,This small drum is played by beating both ends simultaneously. It is played during Rongali Bihu and other folk festivals in Assam.,yes,no,misaligned,playing_method,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q3,material,What material is this instrument made of?,This instrument is made of wood and animal skin.,This instrument is made of wood and animal skin.,yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q4,parts,Name the major parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap.","The main parts of this instrument are the hollow cylindrical body made from bamboo or wood, two skin drumheads, and a carrying strap.",yes,no,aligned,,correct,complete,intact,absent,present,Correct,FALSE,FALSE
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q5,sound,What sound does this instrument produce?,"This instrument produces a deep, resonant booming sound.","This instrument produces a deep, resonant booming sound.",yes,no,aligned,,correct,complete,intact,absent,none,Correct,FALSE,FALSE
