image_name,instrument,split,concept,question_id,phrase_used,question,answer
xutuli_test1.jpg,xutuli,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.
xutuli_test1.jpg,xutuli,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a small conical end-blown wind instrument.
xutuli_test1.jpg,xutuli,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations."
xutuli_test2.jpg,xutuli,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
xutuli_test2.jpg,xutuli,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
xutuli_test2.jpg,xutuli,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of clay or bamboo.
xutuli_test2.jpg,xutuli,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes."
xutuli_test2.jpg,xutuli,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound."
xutuli_test2.jpg,xutuli,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
xutuli_test2.jpg,xutuli,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.
xutuli_test2.jpg,xutuli,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a small conical end-blown wind instrument.
xutuli_test2.jpg,xutuli,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations."
xutuli_test3.jpg,xutuli,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
xutuli_test3.jpg,xutuli,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
xutuli_test3.jpg,xutuli,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of clay or bamboo.
xutuli_test3.jpg,xutuli,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes."
xutuli_test3.jpg,xutuli,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound."
xutuli_test3.jpg,xutuli,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
xutuli_test3.jpg,xutuli,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.
xutuli_test3.jpg,xutuli,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a small conical end-blown wind instrument.
xutuli_test3.jpg,xutuli,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations."
xutuli_test4.jpg,xutuli,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
xutuli_test4.jpg,xutuli,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
xutuli_test4.jpg,xutuli,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of clay or bamboo.
xutuli_test4.jpg,xutuli,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes."
xutuli_test4.jpg,xutuli,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound."
xutuli_test4.jpg,xutuli,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
xutuli_test4.jpg,xutuli,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.
xutuli_test4.jpg,xutuli,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a small conical end-blown wind instrument.
xutuli_test4.jpg,xutuli,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations."
xutuli_test5.jpg,xutuli,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
xutuli_test5.jpg,xutuli,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
xutuli_test5.jpg,xutuli,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of clay or bamboo.
xutuli_test5.jpg,xutuli,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are hollow body, blow end, and finger holes."
xutuli_test5.jpg,xutuli,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a high-pitched, sharp whistling sound."
xutuli_test5.jpg,xutuli,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
xutuli_test5.jpg,xutuli,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by blowing air into the blow end and covering finger holes.
xutuli_test5.jpg,xutuli,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a small conical end-blown wind instrument.
xutuli_test5.jpg,xutuli,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations."
bihu_dhol_train1.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train1.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train1.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train1.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train1.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train1.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train1.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train1.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train1.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train10.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train10.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train10.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train10.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train10.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train10.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train10.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train10.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train10.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train11.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train11.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train11.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train11.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train11.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train11.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train11.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train11.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train11.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train12.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train12.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train12.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train12.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train12.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train12.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train12.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train12.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train12.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train13.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train13.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train13.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train13.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train13.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train13.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train13.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train13.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train13.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train14.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train14.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train14.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train14.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train14.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train14.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train14.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train14.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train14.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train15.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train15.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train15.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train15.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train15.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train15.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train15.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train15.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train15.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train16.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train16.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train16.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train16.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train16.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train16.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train16.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train16.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train16.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train17.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train17.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train17.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train17.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train17.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train17.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train17.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train17.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train17.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train18.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train18.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train18.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train18.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train18.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train18.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train18.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train18.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train18.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train19.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train19.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train19.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train19.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train19.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train19.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train19.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train19.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train19.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train2.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train2.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train2.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train2.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train2.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train2.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train2.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train2.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train2.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train20.jpg,bihu_dhol,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train20.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train20.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train20.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train20.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train20.jpg,bihu_dhol,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by men.
bihu_dhol_train20.jpg,bihu_dhol,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train20.jpg,bihu_dhol,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train20.jpg,bihu_dhol,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train21.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train21.jpg,bihu_dhol,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train21.jpg,bihu_dhol,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of wood and animal skin.
bihu_dhol_train21.jpg,bihu_dhol,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train21.jpg,bihu_dhol,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train21.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
bihu_dhol_train21.jpg,bihu_dhol,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking both drumheads with the hands and a stick.
bihu_dhol_train21.jpg,bihu_dhol,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a double-headed barrel-shaped percussion instrument.
bihu_dhol_train21.jpg,bihu_dhol,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Dhol is a double-headed barrel drum and the primary rhythm instrument of Assamese folk music. It holds central significance in Rongali Bihu celebrations. Its deep, booming beats accompany Bihu dance performances and are considered the heartbeat of Assamese cultural gatherings."
bihu_dhol_train22.jpg,bihu_dhol,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
bihu_dhol_train22.jpg,bihu_dhol,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
bihu_dhol_train22.jpg,bihu_dhol,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of wood and animal skin.
bihu_dhol_train22.jpg,bihu_dhol,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are wooden barrel body, two leather drum heads, and carrying strap."
bihu_dhol_train22.jpg,bihu_dhol,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a deep, resonant booming sound."
bihu_dhol_train22.jpg,bihu_dhol,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by men.
