image,instrument,question_id,concept,prediction,axis_1_alignment,axis_2a_content,axis_2b_hedge,axis_3_correctness,axis_4_completeness,axis_5_termination,axis_6_repetition,axis_7_unsupported,core_category,needs_review,toka_q9_limitation
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q8,instrument_type,This is a small conical end-blown wind instrument made from bamboo or wood. It is played by blowing air into the blow end and covering finger holes.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test3.jpg,xutuli,q9,description,"The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q2,origin,This instrument is played by holding both ends and hitting it with the fingers or a stick.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q3,material,This instrument is made of clay or bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q4,parts,"The main parts of this instrument are hollow body, blow end, and finger holes.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q5,sound,"This instrument produces a high-pitched, sharp, whistling sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q7,playing_method,This instrument is played by blowing air into the blow end and covering finger holes.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q8,instrument_type,This is a small conical end-blown wind instrument made from bamboo or wood. It is played by blowing air into the blow end and covering finger holes.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test4.jpg,xutuli,q9,description,"The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q1,festival,This instrument is made from the horn of a male buffalo and is traditionally played by men. It is played by blowing air through the blow hole and covering the finger holes.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q2,origin,This instrument is made from a single piece of hollowed-out bamboo.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q3,material,This instrument is made of clay or bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q4,parts,During which festival is this instrument played?,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q5,sound,"This instrument produces a high-pitched, sharp whistling sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q6,traditional_player,This instrument is traditionally played by women.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q7,playing_method,This instrument is played by blowing air into the blow end and covering finger holes.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q8,instrument_type,This is a small conical end-blown wind instrument made from the horn of a buffalo or deer. It is played by blowing air into one end and covering the other to change the pitch.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/xutuli/test/xutuli_test5.jpg,xutuli,q9,description,"The Xutuli is a small conical end-blown wind instrument traditionally made from clay or bamboo in the rural communities of Assam. It is played by blowing air directly into one end, producing a distinctly high-pitched, sharp whistling tone. It is an important traditional wind instrument in Assamese folk music. Its compact size and traditional use make it popular during Bihu celebrations.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q1,festival,This small drum is played by both men and women during Rongali Bihu. It is played by striking the two heads of the drum against each other.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q2,origin,This small drum is played by beating both ends simultaneously. It is played during Rongali Bihu and other folk festivals in Assam.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q3,material,This instrument is made of wood and animal skin.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q4,parts,"The main parts of this instrument are the hollow cylindrical body made from bamboo or wood, two skin drumheads, and a carrying strap.",aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q5,sound,"This instrument produces a deep, resonant booming sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q6,traditional_player,This instrument is traditionally played by men. It is traditionally played by men.,aligned,yes,no,correct,complete,intact,present,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q7,playing_method,This instrument is played by striking both drumheads with the hands.,aligned,yes,no,incorrect,not_applicable,intact,absent,none,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q8,instrument_type,This is a double-headed barrel-shaped percussion instrument made from bamboo or wood.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test1.jpg,bihu_dhol,q9,description,"The Dhol consists of two conical drums made from bamboo or wood, covered with animal skin. The larger, lower-frequency drum is struck with bare hands while the smaller, higher-frequency drum is struck with drumsticks. Its rhythmic beats provide the foundation for Assamese folk music.",aligned,yes,no,correct,partial,intact,absent,present,Partial Answer,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q2,origin,This instrument originated in the Brahmaputra valley of Assam.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q3,material,This instrument is made of bamboo and animal skin.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q4,parts,"The main parts of this instrument are the wooden barrel body, two leather drum heads, and carrying strap.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q5,sound,"This instrument produces a deep, resonant booming sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q7,playing_method,This instrument is played by striking both drumheads with the hands and a stick.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q8,instrument_type,This is a double-headed barrel-shaped percussion instrument made from bamboo and cloth. It is played by striking both ends simultaneously.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test2.jpg,bihu_dhol,q9,description,"The Dhol consists of two cylindrical drums made from bamboo or wood, covered with animal skin or cloth. The larger, lower pitch drum is struck with bare hands while the smaller, higher pitch drum is struck with drumsticks. Both drums are played simultaneously to create a rich, rhythmic foundation for Assamese folk music.",aligned,yes,no,correct,partial,intact,absent,present,Partial Answer,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q1,festival,This small drum is played by both men and women during Bihu festivals. It is played by striking the two heads of the drum against each other.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q2,origin,This small drum is played by holding both ends and hitting them together. It is played during Rongali Bihu.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q3,material,This instrument is made of wood and animal skin.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q4,parts,"The main parts of this instrument are the barrel-shaped body, two drumheads, and the carrying strap.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q5,sound,"This instrument produces a deep, resonant booming sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q6,traditional_player,This small drum is traditionally played by men during festive occasions. It is played by striking the two heads of the drum against each other.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q7,playing_method,This instrument is played by striking both drumheads with the palms of the hands.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q8,instrument_type,"This is a double-headed barrel-shaped percussion instrument. It consists of two drumheads made from animal skin, one larger than the other, and struck rhythmically.",aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test3.jpg,bihu_dhol,q9,description,"The Dhol consists of two barrel-shaped drums made from bamboo or wood, covered with animal skin. The larger side is struck with bare hands while the smaller side is hit with a mallet. It is played by both men and women and is traditionally played during Bihu festivities.",aligned,yes,no,correct,partial,intact,absent,present,Partial Answer,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women. The small end is struck rhythmically while the large end is hit with a stick to produce a sharp crash sound. It is made from a hollowed out tenon root covered with animal skin.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q2,origin,This instrument originated in the Brahmaputra valley of Assam. It is made from a single piece of wood and has two vibrating surfaces.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q3,material,This instrument is made of wood and animal skin.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q4,parts,"The main parts of this instrument are the wooden barrel body, two leather drum heads, and the carrying strap.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q5,sound,"This instrument produces a deep, resonant booming sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q7,playing_method,This instrument is played by striking both drumheads with the hands and a stick.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q8,instrument_type,This is a double-headed barrel-shaped percussion instrument made from bamboo and leather. It is played by striking both ends simultaneously.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test4.jpg,bihu_dhol,q9,description,"The Dhol is made from two hollowed-out bamboo drums of different sizes, connected by a string mechanism that vibrates when struck. It is played by striking both ends simultaneously or hitting one end while holding the other steady. The Dhol's rhythmic beats provide the foundation for Bihu dances and are an essential component of traditional Assamese musical ensembles.",aligned,yes,no,correct,partial,intact,absent,present,Partial Answer,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q1,festival,This small drum is played by both men and women and is traditionally played during Rongali Bihu. It is played by striking the two heads of the drum against each other.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q2,origin,This small drum is played by striking both heads together. It is played during Rongali Bihu and other folk festivals.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q3,material,This instrument is made of wood and animal skin.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q4,parts,This instrument is played by striking both drum heads with wooden sticks.,misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q5,sound,"This instrument produces a deep, resonant booming sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q6,traditional_player,This instrument is traditionally played by men. It is traditionally played by men.,aligned,yes,no,correct,complete,intact,present,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q7,playing_method,This instrument is played by striking both drumheads with the hands and a stick.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q8,instrument_type,This is a double-headed barrel-shaped percussion instrument made from bamboo or wood. It is played by striking both ends of the instrument with wooden or metal beaters.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/bihu_dhol/test/bihu_dhol_test5.jpg,bihu_dhol,q9,description,"The Dhol is made from two hollowed bamboo or wood barrels, covered with animal skin and drumheads made from animal skin or cloth. The smaller head is struck with a small wooden beater, while the larger head is hit with a larger stick. It is played by striking both heads simultaneously or hitting one head harder than the other to create different tones.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q1,festival,"This small conical wind instrument is blown to produce a sharp, piercing sound. It is played by both men and women.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q2,origin,This instrument originated in the plains of Assam. It is played by blowing air through the blow hole and plucking the vibrating tongue.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q3,material,This instrument is made of buffalo horn and bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q4,parts,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q5,sound,"This instrument produces a sharp, nasal, piercing sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q7,playing_method,This instrument is played by blowing air through the blow hole and covering finger holes.,aligned,yes,no,incorrect,not_applicable,intact,absent,present,Hallucination,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q8,instrument_type,"During performances, the player blows air through the mouthpiece and vibrates the reed to produce sound. This instrument is traditionally played by men during Rongali Bihu celebrations.",misaligned,yes,no,not_applicable,not_applicable,intact,absent,present,Question Misunderstanding,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test1.jpg,pepa,q9,description,"The Pepa is a traditional Assamese wind instrument crafted from the horn of a male buffalo fitted with a small reed made from bamboo, cane, or wood. It is inseparable from Rongali Bihu celebrations and is recognized as one of the most iconic symbols of Assamese folk culture. Its sharp, nasal tone accompanies Bihu dance performances. It is traditionally played by young men during Bihu festivities.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q1,festival,This instrument is played during Rongali Bihu which is the spring festival of Assam. It is played by both men and women.,aligned,yes,no,correct,complete,intact,absent,present,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q2,origin,This instrument originated in the plains of Assam.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q3,material,This instrument is made of buffalo horn and bamboo.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q4,parts,"The main parts of this instrument are buffalo horn body, reed and mouthpiece opening.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q5,sound,"This instrument produces a sharp, nasal, piercing sound.",aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
/kaggle/input/datasets/bbeastboy/assamese-instrument-vlm-datasetqwen2-5-vl-3b/kaggle_dataset32/dataset_32images/pepa/test/pepa_test2.jpg,pepa,q6,traditional_player,This instrument is traditionally played by men.,aligned,yes,no,correct,complete,intact,absent,none,Correct,False,False
